"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","dataw...2."
4,2,10,22,1,0,0,1,15.58,19.695,87,8.9981,79
4,2,11,2,1,6,0,2,13.94,15.91,49,16.9979,46
2,1,3,16,1,4,1,2,12.3,14.395,87,16.9979,85
3,2,8,8,1,4,1,2,27.06,31.06,74,6.0032,707
3,2,7,9,1,5,1,1,33.62,38.635,49,19.0012,363
1,2,3,1,1,5,1,3,22.96,26.515,52,32.9975,26
2,1,5,14,1,1,1,2,29.52,34.09,62,35.0008,187
2,1,4,8,1,6,0,2,14.76,16.665,100,16.9979,47
2,2,4,17,1,6,0,2,30.34,32.575,30,26.0027,568
1,2,1,10,1,3,1,2,9.84,12.12,87,8.9981,97
3,2,8,1,1,0,0,1,30.34,34.85,70,16.9979,87
4,1,11,7,1,5,1,2,16.4,20.455,86,15.0013,245
3,1,8,8,1,2,1,1,30.34,34.85,66,0,392
3,1,7,0,1,3,1,2,31.98,35.605,52,11.0014,45
3,2,7,9,1,0,0,2,27.06,31.06,69,0,258
1,1,3,20,1,6,0,2,18.04,21.97,77,22.0028,70
1,1,12,6,1,6,0,2,16.4,20.455,71,6.0032,6
4,2,10,23,1,0,0,1,18.04,21.97,54,0,66
3,2,7,7,2,3,0,1,27.88,31.82,65,0,72
4,2,11,23,1,5,1,1,17.22,21.21,38,30.0026,67
3,2,7,6,1,2,1,2,27.88,31.82,79,7.0015,187
4,1,11,13,1,5,1,1,20.5,24.24,45,15.0013,283
2,1,4,5,1,2,1,2,18.86,22.725,72,12.998,18
2,2,5,0,1,0,0,1,23.78,27.275,53,7.0015,170
2,1,6,4,1,1,1,1,22.96,26.515,94,7.0015,8
4,2,12,18,1,1,1,2,18.86,22.725,88,19.0012,564
3,2,9,22,1,0,0,3,27.88,31.82,83,8.9981,166
3,1,8,17,1,4,1,1,32.8,34.85,29,16.9979,582
4,1,10,3,1,2,1,1,16.4,20.455,87,0,4
1,1,1,7,2,1,0,2,6.56,9.09,50,8.9981,13
1,1,1,14,1,5,1,3,9.02,13.635,80,0,38
1,1,2,5,1,6,0,3,8.2,11.365,100,6.0032,9
3,1,9,1,1,5,1,2,25.42,25.76,100,11.0014,8
1,1,12,17,1,3,1,1,11.48,13.635,38,16.9979,250
2,2,4,14,1,1,1,1,18.86,22.725,31,27.9993,268
3,1,8,7,1,1,1,1,30.34,34.09,62,0,282
2,2,4,10,1,5,1,1,14.76,16.665,40,22.0028,238
4,2,12,19,1,2,1,1,13.12,15.15,53,15.0013,433
2,2,5,12,1,6,0,1,30.34,34.85,66,15.0013,529
3,2,6,10,1,6,0,1,36.08,38.635,30,16.9979,404
1,1,1,16,1,5,1,1,9.02,13.635,80,0,80
3,1,8,22,1,1,1,1,31.16,35.605,58,7.0015,147
2,1,3,8,1,6,0,1,9.02,11.365,44,8.9981,66
3,2,7,22,1,1,1,1,30.34,33.335,51,11.0014,188
3,2,7,19,1,4,1,1,30.34,33.335,48,15.0013,629
4,1,11,17,2,4,0,1,19.68,23.485,33,7.0015,74
1,2,3,16,1,0,0,1,20.5,24.24,31,23.9994,509
2,1,6,19,1,1,1,1,27.06,31.06,65,15.0013,431
3,2,7,0,1,0,0,1,33.62,39.395,56,8.9981,147
1,2,2,9,1,3,1,2,14.76,17.425,71,12.998,276
2,2,6,11,1,2,1,3,27.06,30.305,83,23.9994,65
4,1,11,22,1,2,1,1,14.76,18.94,81,0,96
1,2,2,18,1,3,1,1,16.4,20.455,40,15.0013,468
4,1,11,8,1,2,1,1,22.14,25.76,77,19.0012,449
3,1,8,1,1,6,0,2,27.88,31.82,57,6.0032,77
1,2,2,8,1,5,1,1,8.2,10.605,59,11.0014,448
1,1,2,19,1,4,1,1,19.68,23.485,55,22.0028,175
2,1,6,1,1,6,0,1,28.7,33.335,79,6.0032,77
1,1,2,0,1,4,1,3,5.74,6.82,86,12.998,16
1,2,1,12,1,4,1,2,13.94,17.425,81,7.0015,144
1,1,2,18,1,2,1,1,12.3,15.15,22,8.9981,212
1,2,3,23,1,0,0,1,10.66,12.88,41,12.998,26
4,2,10,6,1,4,1,1,18.04,21.97,88,19.9995,153
4,2,10,0,1,0,0,3,21.32,25,68,19.9995,117
2,2,5,16,1,1,1,3,25.42,30.305,69,19.0012,111
2,1,6,7,1,1,1,1,22.96,26.515,56,23.9994,328
1,2,2,13,1,4,1,1,21.32,25,39,12.998,218
2,1,4,6,1,2,1,1,22.96,26.515,88,15.0013,80
2,1,5,15,1,3,1,1,24.6,28.79,78,16.9979,167
3,1,7,6,1,5,1,1,31.16,37.12,75,6.0032,96
4,2,9,13,1,4,1,2,30.34,33.335,48,0,326
2,1,4,6,1,6,0,3,16.4,20.455,82,22.0028,10
1,1,1,14,1,0,0,1,11.48,15.15,61,6.0032,122
1,1,2,1,1,4,1,1,8.2,7.575,44,35.0008,5
4,2,9,22,1,5,1,2,23.78,27.275,53,15.0013,220
4,1,10,11,1,0,0,1,14.76,17.425,53,15.0013,240
3,2,8,22,1,0,0,1,25.42,28.03,88,6.0032,114
2,2,6,1,1,1,1,3,22.96,26.515,60,11.0014,14
3,1,6,13,1,3,1,1,32.8,34.85,31,22.0028,231
3,2,8,3,1,2,1,1,22.96,26.515,88,0,3
2,1,5,22,1,5,1,2,21.32,25,83,15.0013,132
4,2,11,20,2,1,0,2,21.32,25,77,19.0012,304
2,2,5,7,1,6,0,1,17.22,21.21,71,8.9981,67
2,1,5,12,1,1,1,1,27.88,31.82,69,26.0027,204
3,1,7,10,1,1,1,1,33.62,40.15,59,0,84
2,2,4,10,1,1,1,1,16.4,20.455,50,35.0008,204
4,1,11,2,1,2,1,1,13.12,17.425,87,0,1
3,2,9,5,1,1,1,1,20.5,24.24,72,16.9979,40
1,1,1,17,1,0,0,1,12.3,14.395,56,12.998,77
4,2,12,10,1,3,1,2,12.3,15.15,56,11.0014,136
4,2,10,6,1,6,0,1,22.14,25.76,88,16.9979,30
3,2,7,23,1,5,1,2,29.52,32.575,45,8.9981,212
3,1,9,5,1,2,1,1,22.96,26.515,88,0,20
3,2,6,12,1,4,1,1,34.44,35.605,26,19.0012,276
1,1,1,1,1,0,0,1,5.74,10.605,80,0,29
1,2,1,10,1,4,1,1,5.74,10.605,59,0,108
1,2,1,0,1,0,0,1,12.3,14.395,33,15.0013,96
4,1,10,20,1,0,0,1,22.14,25.76,52,31.0009,178
3,1,8,21,1,1,1,1,28.7,32.575,70,16.9979,220
3,2,9,3,1,1,1,1,21.32,25,68,19.0012,12
2,1,5,13,1,2,1,1,36.9,41.665,39,11.0014,147
1,1,2,15,1,6,0,3,9.02,13.635,100,0,60
2,1,5,15,2,1,0,1,36.08,40.15,39,16.9979,311
2,2,5,1,1,3,1,1,24.6,28.03,83,11.0014,32
1,2,1,2,1,4,1,3,14.76,17.425,93,16.9979,2
4,2,12,11,1,5,1,1,13.12,15.15,65,12.998,211
4,2,11,16,1,5,1,2,19.68,23.485,41,7.0015,357
4,1,11,7,1,2,1,3,15.58,19.695,94,15.0013,121
4,2,11,21,1,5,1,1,13.94,18.18,76,0,199
3,2,9,23,1,0,0,1,22.14,25.76,68,7.0015,94
2,2,5,15,1,3,1,2,26.24,31.06,53,7.0015,259
4,2,11,15,1,1,1,1,18.04,21.97,54,12.998,257
1,2,2,12,1,6,0,1,14.76,17.425,43,12.998,369
2,2,3,2,1,6,0,1,22.14,25.76,77,7.0015,69
4,2,10,23,1,3,1,1,14.76,18.18,57,6.0032,101
3,2,7,21,1,6,0,1,36.08,39.395,37,12.998,201
1,2,2,0,2,1,0,2,9.84,12.88,87,6.0032,41
2,2,4,21,1,1,1,1,18.86,22.725,28,8.9981,238
4,1,12,13,1,1,1,1,13.94,15.15,49,22.0028,142
3,2,7,14,1,3,1,1,32.8,34.85,29,8.9981,247
2,2,3,8,1,0,0,2,16.4,20.455,94,22.0028,89
4,1,10,7,1,5,1,1,11.48,13.635,65,16.9979,205
2,2,4,6,1,4,1,2,16.4,20.455,82,7.0015,120
4,2,10,12,1,0,0,2,19.68,23.485,59,32.9975,491
4,1,11,14,1,0,0,1,18.86,22.725,55,12.998,320
4,1,12,22,1,5,1,2,12.3,15.15,49,11.0014,106
2,1,6,23,1,1,1,1,25.42,29.545,78,16.9979,60
3,1,7,13,1,6,0,1,38.54,43.94,38,11.0014,245
4,2,11,2,1,2,1,2,13.12,15.91,70,11.0014,5
1,2,1,6,1,4,1,2,11.48,15.91,81,0,88
1,1,3,17,1,4,1,1,20.5,24.24,42,12.998,313
1,2,1,18,1,0,0,1,13.94,15.91,46,15.0013,181
2,1,5,1,1,4,1,1,26.24,30.305,73,8.9981,16
3,2,9,2,1,6,0,1,28.7,32.575,70,11.0014,69
2,2,6,9,1,4,1,1,25.42,30.305,61,15.0013,357
2,1,5,11,1,6,0,1,22.96,26.515,43,0,347
1,2,1,11,1,1,1,1,10.66,12.88,38,0,99
1,1,2,15,1,6,0,1,13.94,15.15,29,27.9993,174
2,1,5,1,1,0,0,2,21.32,25,100,7.0015,47
1,1,2,15,1,3,1,1,18.86,22.725,28,27.9993,117
4,2,11,5,1,5,1,2,13.12,15.91,66,11.0014,26
1,1,2,3,1,6,0,1,9.02,11.365,55,8.9981,8
1,2,2,7,1,3,1,1,13.12,16.665,76,6.0032,302
4,1,11,7,1,3,1,3,18.86,22.725,94,0,137
3,1,7,12,1,4,1,1,34.44,40.15,53,16.9979,186
4,2,12,18,1,6,0,2,13.94,18.18,76,0,297
4,2,10,2,1,3,1,1,15.58,19.695,76,0,16
2,2,5,19,1,1,1,3,23.78,27.275,88,8.9981,304
3,2,7,18,1,0,0,1,31.98,37.12,62,7.0015,253
1,2,3,14,1,0,0,2,20.5,24.24,77,6.0032,521
2,1,6,17,1,5,1,1,33.62,38.635,52,15.0013,517
2,2,4,19,1,6,0,2,24.6,31.06,40,11.0014,459
4,2,12,2,1,4,1,1,13.12,17.425,66,0,8
4,2,11,11,1,6,0,2,11.48,12.88,41,19.9995,186
4,1,10,2,1,2,1,2,16.4,20.455,87,0,3
2,1,4,8,1,0,0,1,13.94,16.665,57,11.0014,62
4,2,11,9,1,4,1,1,9.84,14.395,60,0,299
4,1,10,11,1,0,0,1,25.42,31.06,53,6.0032,423
4,2,10,22,1,5,1,1,20.5,24.24,77,6.0032,190
3,1,7,8,1,1,1,1,30.34,34.85,66,19.0012,420
2,1,6,4,1,0,0,2,27.06,31.06,74,8.9981,17
3,2,8,5,1,1,1,1,25.42,28.03,88,0,36
3,2,8,0,1,5,1,1,27.88,12.12,57,11.0014,88
1,2,1,13,1,5,1,1,10.66,10.605,33,35.0008,154
1,2,2,22,1,5,1,2,13.12,17.425,66,0,113
4,2,11,19,1,1,1,1,13.94,18.18,53,0,371
4,1,9,19,1,1,1,1,27.06,30.305,82,6.0032,383
3,1,9,6,1,4,1,2,24.6,25,100,8.9981,101
4,2,12,14,1,6,0,2,14.76,18.94,71,0,479
3,2,6,16,1,1,1,1,32.8,34.85,31,26.0027,414
3,1,8,21,1,2,1,1,26.24,30.305,65,6.0032,223
3,2,7,3,1,4,1,1,27.06,31.06,69,15.0013,8
1,2,1,1,1,6,0,1,6.56,7.575,47,12.998,50
1,1,12,8,1,5,1,2,9.84,12.88,75,6.0032,205
3,2,8,14,1,3,1,1,31.16,34.09,40,6.0032,301
2,1,5,6,1,6,0,1,20.5,24.24,82,8.9981,28
4,2,12,2,1,4,1,1,9.84,10.605,52,19.0012,9
3,2,6,12,1,6,0,1,36.08,38.635,30,16.9979,471
2,2,5,19,1,4,1,1,28.7,32.575,61,12.998,522
3,1,7,15,1,0,0,1,37.72,38.635,18,19.9995,293
4,2,9,9,1,1,1,1,21.32,25,52,12.998,328
2,1,6,22,1,4,1,3,25.42,28.79,83,16.9979,151
1,2,1,18,1,2,1,1,16.4,20.455,40,7.0015,385
1,2,2,12,1,0,0,2,10.66,12.88,65,12.998,248
4,1,10,21,1,2,1,1,20.5,24.24,72,8.9981,166
2,2,3,13,1,5,1,3,16.4,20.455,50,0,242
2,2,5,4,1,5,1,1,18.86,22.725,77,11.0014,11
3,2,6,1,1,6,0,3,26.24,28.79,89,15.0013,58
2,1,4,13,1,4,1,2,25.42,28.79,83,19.9995,121
3,1,9,4,1,3,1,3,22.96,26.515,94,11.0014,4
3,2,9,0,1,4,1,1,20.5,24.24,63,0,58
4,2,10,21,1,5,1,1,20.5,24.24,77,0,206
4,2,11,6,1,0,0,1,11.48,14.395,61,8.9981,16
1,1,3,21,1,2,1,1,12.3,14.395,49,12.998,75
1,1,1,0,1,6,0,1,9.02,9.85,64,23.9994,28
2,1,4,23,1,2,1,1,18.86,22.725,88,6.0032,52
3,1,6,18,1,1,1,1,30.34,33.335,51,0,591
3,1,8,16,1,5,1,1,32.8,37.12,49,16.9979,330
2,1,4,11,1,2,1,1,27.88,31.82,65,26.0027,172
1,1,2,6,1,0,0,2,8.2,10.605,69,8.9981,5
2,1,5,7,1,0,0,2,17.22,21.21,77,6.0032,33
3,1,9,9,1,1,1,2,22.14,25.76,68,11.0014,215
3,2,8,23,1,3,1,1,26.24,28.79,83,0,140
3,2,7,1,1,6,0,2,25.42,28.79,83,16.9979,72
1,1,2,11,1,4,1,2,18.04,21.97,44,16.9979,90
3,1,7,20,1,5,1,1,35.26,39.395,41,22.0028,206
1,2,3,15,1,4,1,1,26.24,31.06,38,46.0022,185
4,1,12,4,1,5,1,1,9.02,13.635,80,0,3
1,2,2,8,1,5,1,1,9.84,11.365,65,15.0013,441
3,2,7,0,1,3,1,1,31.16,36.365,66,11.0014,53
4,2,10,12,1,5,1,1,29.52,32.575,42,11.0014,468
2,2,5,7,1,0,0,1,25.42,28.03,88,11.0014,52
4,2,9,12,1,0,0,1,22.96,26.515,43,7.0015,776
2,1,4,21,1,5,1,3,12.3,15.15,93,11.0014,28
4,1,11,23,1,0,0,3,18.86,22.725,88,6.0032,28
3,1,7,21,1,5,1,1,33.62,40.15,59,6.0032,190
2,1,5,18,1,5,1,3,21.32,25,88,11.0014,398
4,2,11,14,1,4,1,1,18.04,21.97,18,27.9993,182
2,1,3,14,1,1,1,2,22.14,25.76,64,15.0013,101
3,1,9,22,1,4,1,2,27.06,31.06,57,15.0013,179
2,1,6,6,1,2,1,1,24.6,28.79,78,8.9981,126
4,2,10,7,1,1,1,1,18.04,21.97,77,11.0014,483
3,2,7,7,1,3,1,1,30.34,34.85,66,11.0014,495
4,1,11,20,1,5,1,1,16.4,20.455,58,6.0032,95
3,2,7,13,1,0,0,2,28.7,32.575,65,6.0032,626
2,1,5,9,1,2,1,2,21.32,25,48,7.0015,205
1,1,2,23,1,3,1,1,9.02,12.88,55,6.0032,39
1,1,3,8,1,0,0,2,16.4,20.455,100,19.9995,9
4,1,11,15,1,6,0,1,21.32,25,29,19.0012,386
4,2,10,0,1,1,1,2,22.96,26.515,73,16.9979,48
3,2,7,7,1,2,1,2,30.34,34.85,70,0,526
2,1,3,10,1,4,1,2,10.66,11.365,93,22.0028,65
4,1,10,21,1,5,1,1,17.22,21.21,58,11.0014,143
4,2,11,6,1,6,0,1,9.84,12.88,93,6.0032,16
2,2,4,3,1,3,1,1,18.04,21.97,58,6.0032,3
4,1,10,2,1,0,0,1,18.86,22.725,88,0,55
4,1,11,5,1,5,1,2,15.58,19.695,87,0,23
3,1,7,23,1,3,1,1,31.16,37.12,75,16.9979,99
1,2,1,11,1,0,0,1,6.56,7.575,47,15.0013,165
4,2,10,11,1,5,1,2,22.96,26.515,78,11.0014,290
4,1,12,23,1,4,1,1,21.32,25,63,22.0028,114
1,1,3,3,1,3,1,1,9.84,12.88,70,6.0032,3
1,2,12,23,1,1,1,3,9.84,14.395,93,0,11
1,2,3,17,1,1,1,2,25.42,31.06,38,27.9993,644
1,2,2,11,1,0,0,1,4.92,5.305,42,19.9995,124
3,1,7,0,1,1,1,2,31.16,36.365,70,0,34
1,1,1,20,1,3,1,1,6.56,6.82,50,22.0028,56
3,2,6,23,1,1,1,1,26.24,31.06,33,22.0028,103
2,2,4,11,1,6,0,1,21.32,25,45,12.998,564
1,1,3,13,1,4,1,3,17.22,21.21,0,15.0013,12
2,1,6,13,1,3,1,1,36.9,42.425,42,0,136
2,1,3,18,1,0,0,1,12.3,14.395,33,12.998,137
4,1,9,6,1,1,1,2,25.42,27.275,94,6.0032,113
3,1,8,1,1,2,1,1,22.96,26.515,68,7.0015,13
4,1,9,11,1,0,0,2,27.06,30.305,78,8.9981,361
3,1,9,15,1,4,1,1,29.52,33.335,51,8.9981,174
2,2,5,1,1,2,1,1,28.7,33.335,79,12.998,14
4,2,9,2,1,3,1,2,23.78,27.275,64,19.0012,17
1,1,3,23,1,4,1,1,17.22,21.21,62,19.0012,50
1,1,1,9,1,3,1,1,9.02,9.85,37,22.0028,115
3,1,7,12,1,0,0,1,36.9,43.18,45,11.0014,246
3,1,7,22,1,5,1,2,27.06,30.305,78,12.998,169
2,2,3,8,1,4,1,1,18.86,22.725,47,27.9993,654
3,2,7,19,1,2,1,3,28.7,33.335,74,15.0013,414
3,1,6,5,1,2,1,1,27.06,30.305,78,0,21
2,1,4,16,1,6,0,1,23.78,27.275,37,12.998,464
2,2,3,23,1,5,1,1,14.76,18.94,71,0,123
1,2,1,3,1,2,1,1,6.56,6.82,55,19.0012,2
2,1,4,20,1,6,0,2,15.58,19.695,87,11.0014,93
2,1,6,18,1,0,0,1,28.7,32.575,58,7.0015,363
3,2,6,14,1,1,1,1,31.98,34.85,43,16.9979,251
1,2,1,9,1,5,1,1,9.02,9.85,47,26.0027,263
1,2,1,16,1,3,1,1,13.94,16.665,53,11.0014,246
3,1,8,18,1,0,0,1,29.52,34.85,74,6.0032,229
3,1,6,10,1,5,1,1,32.8,36.365,43,19.0012,145
4,1,10,18,1,6,0,3,15.58,19.695,87,15.0013,140
2,1,4,5,1,0,0,1,11.48,13.635,65,15.0013,5
2,2,4,11,1,2,1,1,18.86,22.725,31,26.0027,184
4,1,12,17,1,5,1,1,17.22,21.21,38,0,411
3,1,9,8,1,1,1,2,21.32,25,77,8.9981,420
3,2,8,5,1,3,1,2,26.24,29.545,78,8.9981,49
3,2,6,15,1,0,0,1,35.26,37.12,28,15.0013,487
1,1,2,16,1,2,1,1,9.02,9.09,35,35.0008,83
2,1,5,4,1,0,0,1,17.22,21.21,82,0,10
4,1,11,14,1,1,1,1,24.6,31.06,56,0,143
1,1,1,7,1,5,1,1,4.1,6.06,74,11.0014,70
1,1,12,23,1,2,1,1,12.3,15.15,93,8.9981,26
3,1,6,19,1,5,1,1,30.34,32.575,40,15.0013,385
1,2,2,6,1,3,1,2,9.84,14.395,70,0,98
4,1,12,21,1,5,1,2,13.12,15.91,45,11.0014,102
4,1,9,0,1,5,1,1,21.32,25,83,7.0015,60
2,1,5,16,2,1,0,1,36.08,39.395,37,19.0012,309
4,1,10,9,1,3,1,3,21.32,25,88,32.9975,202
3,2,7,7,1,2,1,1,28.7,33.335,74,11.0014,516
3,1,9,10,1,3,1,2,24.6,27.275,88,0,133
3,1,8,8,1,6,0,1,27.88,31.82,83,11.0014,121
2,2,4,17,1,0,0,1,28.7,31.82,42,22.0028,623
2,2,5,22,1,0,0,1,22.96,26.515,73,11.0014,157
3,1,7,7,2,1,0,1,27.06,30.305,83,8.9981,36
4,2,10,19,1,3,1,1,28.7,32.575,65,0,593
2,2,4,14,1,4,1,1,23.78,27.275,43,0,237
1,2,3,10,1,3,1,1,22.96,26.515,56,7.0015,188
3,2,7,20,1,1,1,2,30.34,34.09,55,7.0015,447
3,2,6,11,1,6,0,1,31.16,34.09,48,15.0013,516
2,1,4,5,1,3,1,2,22.96,26.515,94,16.9979,17
3,2,7,20,1,3,1,1,30.34,33.335,51,11.0014,483
1,2,1,4,1,6,0,1,5.74,7.575,50,8.9981,3
2,1,4,3,1,4,1,2,18.86,22.725,51,31.0009,7
3,2,7,0,1,4,1,1,30.34,34.85,66,6.0032,66
1,2,2,16,1,5,1,1,17.22,21.21,32,19.9995,307
2,1,3,22,1,1,1,1,18.86,22.725,88,15.0013,78
2,1,5,20,1,1,1,1,26.24,28.79,83,15.0013,310
1,2,1,17,1,6,0,1,17.22,21.21,44,26.0027,290
2,1,5,1,1,4,1,1,18.86,22.725,88,15.0013,17
4,2,12,7,1,1,1,2,15.58,19.695,94,16.9979,294
3,1,9,9,1,0,0,1,27.06,30.305,78,11.0014,189
4,1,11,18,1,1,1,1,18.86,22.725,59,7.0015,425
4,2,10,8,1,1,1,2,18.86,22.725,77,7.0015,784
3,1,7,21,1,5,1,1,28.7,31.82,45,12.998,218
4,2,11,20,1,1,1,2,15.58,19.695,62,16.9979,259
1,2,1,12,1,2,1,1,17.22,21.21,38,19.9995,140
4,2,11,10,1,0,0,1,9.84,11.365,48,16.9979,139
4,2,10,0,1,2,1,2,22.96,26.515,73,0,31
2,2,5,2,1,0,0,1,26.24,30.305,73,15.0013,61
3,1,7,3,1,2,1,2,28.7,33.335,79,0,8
1,1,1,7,1,3,1,2,9.84,12.88,92,7.0015,90
2,2,6,14,1,6,0,1,33.62,34.85,23,12.998,593
1,2,2,23,1,0,0,1,9.84,12.12,70,8.9981,42
3,2,7,22,1,4,1,1,29.52,33.335,51,11.0014,318
2,1,5,19,1,6,0,1,27.88,31.82,47,11.0014,301
4,1,11,14,1,5,1,1,21.32,25,39,15.0013,272
2,1,3,20,1,6,0,2,11.48,13.635,45,16.9979,85
2,2,5,3,1,0,0,2,22.14,25.76,64,8.9981,28
4,2,12,19,1,6,0,2,13.12,17.425,81,0,249
2,1,4,16,1,5,1,1,13.94,15.15,46,27.9993,167
2,1,4,16,1,1,1,1,30.34,33.335,48,35.0008,235
2,1,4,16,1,0,0,1,22.14,25.76,30,23.9994,343
4,2,11,17,1,6,0,1,20.5,24.24,45,12.998,501
3,1,8,14,1,0,0,1,35.26,40.15,47,12.998,322
1,2,1,23,1,2,1,1,10.66,13.635,81,7.0015,41
2,2,5,16,1,1,1,2,24.6,31.06,53,26.0027,388
2,1,3,9,1,4,1,3,10.66,12.12,93,16.9979,132
3,2,9,20,1,5,1,1,25.42,30.305,69,12.998,369
1,1,1,7,1,2,1,1,4.92,7.575,74,8.9981,94
1,2,3,6,1,3,1,1,18.04,21.97,82,6.0032,121
3,1,7,21,1,3,1,1,28.7,33.335,79,12.998,241
1,1,2,11,1,4,1,2,13.12,14.395,57,26.0027,79
4,2,12,20,1,2,1,2,20.5,24.24,63,15.0013,306
3,1,7,2,1,4,1,1,27.06,29.545,89,12.998,8
1,2,2,16,1,4,1,1,18.86,22.725,55,19.0012,229
3,1,8,20,1,1,1,1,27.06,31.06,34,12.998,268
4,2,12,1,1,1,1,2,15.58,19.695,87,7.0015,15
3,2,8,3,1,2,1,1,27.06,29.545,89,8.9981,4
4,2,12,3,1,6,0,2,9.84,14.395,81,0,23
1,1,3,9,1,2,1,1,9.02,9.85,55,27.9993,124
4,1,11,2,1,2,1,2,14.76,17.425,81,11.0014,4
3,2,7,3,1,1,1,1,27.88,31.82,79,6.0032,6
2,2,4,11,1,1,1,1,21.32,25,27,27.9993,223
1,2,2,7,1,4,1,1,14.76,17.425,81,15.0013,326
4,2,9,12,1,5,1,2,28.7,32.575,54,16.9979,380
4,2,12,10,1,1,1,1,18.04,21.97,77,8.9981,136
4,1,12,1,1,2,1,2,18.86,22.725,88,19.9995,16
4,1,12,16,1,1,1,1,16.4,20.455,40,16.9979,208
3,1,7,7,1,0,0,1,26.24,30.305,73,11.0014,50
4,1,11,23,1,6,0,1,14.76,18.94,81,0,69
4,2,11,23,1,4,1,1,11.48,15.91,61,0,130
4,2,10,16,1,2,1,1,27.88,31.82,44,6.0032,541
1,1,1,9,1,1,1,1,2.46,7.575,41,0,102
3,1,7,8,1,5,1,1,26.24,30.305,65,16.9979,564
4,1,12,7,1,0,0,1,8.2,10.605,59,11.0014,12
3,1,7,2,1,6,0,1,31.16,34.85,55,7.0015,42
4,1,11,12,1,3,1,1,20.5,24.24,51,11.0014,180
2,2,4,12,1,0,0,3,15.58,19.695,87,22.0028,61
1,1,2,15,1,1,1,3,17.22,21.21,100,19.9995,35
4,1,12,10,1,6,0,1,13.12,16.665,61,8.9981,195
1,2,3,14,1,5,1,1,17.22,21.21,28,31.0009,178
2,2,5,8,1,1,1,3,22.96,26.515,88,16.9979,270
1,1,1,8,1,5,1,1,8.2,9.09,47,22.0028,217
3,2,7,3,1,2,1,1,27.06,30.305,83,6.0032,6
4,1,11,9,1,0,0,1,18.04,21.97,72,11.0014,138
4,2,9,21,1,5,1,3,24.6,31.06,53,12.998,237
1,2,2,20,1,0,0,1,11.48,13.635,56,12.998,50
1,2,3,17,1,6,0,1,26.24,31.06,50,8.9981,648
2,1,3,18,1,1,1,1,13.12,15.15,21,19.0012,241
3,2,7,17,1,0,0,1,32.8,38.635,59,32.9975,436
3,1,7,10,1,6,0,1,35.26,39.395,41,15.0013,198
2,1,4,1,1,2,1,2,25.42,31.06,50,6.0032,13
3,2,6,21,1,5,1,2,35.26,41.665,53,12.998,236
1,2,1,15,1,3,1,1,14.76,18.94,46,0,155
2,2,4,10,1,6,0,2,15.58,19.695,40,11.0014,291
3,2,8,10,1,5,1,1,30.34,12.12,55,11.0014,231
2,1,5,23,1,3,1,1,21.32,25,94,6.0032,59
3,2,8,17,1,4,1,1,33.62,36.365,34,12.998,897
3,2,9,12,1,2,1,1,26.24,31.06,33,0,316
4,1,11,21,1,0,0,1,14.76,18.18,81,6.0032,88
4,2,10,10,1,2,1,1,22.14,25.76,60,0,221
1,1,2,11,1,0,0,1,14.76,17.425,62,8.9981,125
2,1,4,7,1,0,0,1,13.12,15.15,57,15.0013,33
4,1,12,23,1,2,1,2,15.58,19.695,62,0,53
2,2,5,8,1,1,1,2,20.5,24.24,82,12.998,639
4,1,10,23,1,6,0,1,19.68,23.485,88,0,142
4,1,11,0,1,3,1,2,18.86,22.725,94,0,31
3,2,8,10,1,3,1,1,28.7,32.575,61,6.0032,225
3,2,7,0,1,3,1,1,29.52,33.335,58,19.9995,66
4,2,11,10,1,3,1,1,12.3,15.91,49,7.0015,161
3,1,8,1,1,3,1,1,24.6,30.305,60,7.0015,24
1,1,2,2,1,6,0,2,9.84,12.12,75,11.0014,17
2,2,6,22,1,2,1,1,27.06,29.545,94,7.0015,207
3,1,9,3,1,5,1,2,24.6,28.03,83,11.0014,8
3,2,7,10,1,0,0,2,27.06,31.06,74,0,379
1,1,3,20,1,3,1,1,14.76,16.665,29,27.9993,95
4,2,10,13,1,6,0,1,22.96,26.515,43,11.0014,714
1,1,2,14,1,2,1,2,9.02,12.88,80,6.0032,54
1,2,1,11,1,3,1,2,12.3,13.635,61,19.9995,157
3,2,7,9,1,0,0,1,29.52,34.09,62,16.9979,226
1,2,1,23,1,5,1,1,7.38,9.09,47,12.998,65
2,2,6,3,1,2,1,3,20.5,24.24,82,12.998,5
1,1,2,3,1,5,1,2,5.74,8.335,63,7.0015,1
3,1,9,3,1,3,1,3,22.96,26.515,94,8.9981,2
4,2,9,12,1,6,0,1,25.42,31.06,41,19.9995,682
4,2,9,23,1,6,0,1,20.5,24.24,59,6.0032,196
2,1,5,1,1,3,1,2,20.5,24.24,59,7.0015,20
3,2,9,12,1,5,1,2,28.7,32.575,54,12.998,409
4,1,10,5,1,4,1,3,19.68,23.485,88,6.0032,15
4,2,11,13,1,3,1,1,13.94,16.665,42,12.998,214
3,2,7,7,1,4,1,1,31.16,34.85,55,0,343
1,2,1,5,1,5,1,2,17.22,21.21,94,22.0028,24
3,2,7,6,1,3,1,1,26.24,28.79,89,8.9981,185
4,1,10,6,1,6,0,1,17.22,21.21,67,22.0028,19
2,2,3,18,1,3,1,1,24.6,29.545,69,0,779
3,2,9,4,1,4,1,1,18.04,21.97,77,7.0015,6
